r	1020	972	10	10	0	0	90s	100	1	303
r	1011	1015	10	10	0	0	90s	100	1	303
r	984	972	10	10	0	0	90s	100	1	303
r	891	985	10	10	0	0	90s	100	1	304
r	972	999	10	10	0	0	90s	100	1	304
r	873	1009	10	10	0	0	90s	100	1	304
r	849	1007	10	10	0	0	90s	100	1	304
r	1001	1042	10	10	0	0	90s	100	1	304
r	1060	994	10	10	0	0	90s	100	1	304
r	923	960	10	10	0	0	90s	100	1	304
r	902	978	10	10	0	0	90s	100	1	304
r	873	982	10	10	0	0	90s	100	1	304
r	848	976	10	10	0	0	90s	100	1	304
r	833	1003	10	10	0	0	90s	100	1	304
r	610	902	10	10	0	0	90s	100	1	304
r	570	899	10	10	0	0	90s	100	1	304
r	621	844	10	10	0	0	90s	100	1	304
r	659	843	10	10	0	0	90s	100	1	304
r	642	814	10	10	0	0	90s	100	1	304
r	599	792	10	10	0	0	90s	100	1	304
r	553	823	10	10	0	0	90s	100	1	304
r	576	779	10	10	0	0	90s	100	1	304
r	580	819	10	10	0	0	90s	100	1	304
r	608	868	10	10	0	0	90s	100	1	304
r	672	897	10	10	0	0	90s	100	1	304
r	625	863	10	10	0	0	90s	100	1	304
r	650	834	10	10	0	0	90s	100	1	304
r	637	961	10	10	0	0	90s	100	1	304
r	621	932	10	10	0	0	90s	100	1	304
r	602	827	10	10	0	0	90s	100	1	304
r	584	937	10	10	0	0	90s	100	1	304
r	521	532	10	10	0	0	90s	100	1	306
r	590	516	10	10	0	0	90s	100	1	306
r	649	531	10	10	0	0	90s	100	1	306
r	751	575	10	10	0	0	90s	100	1	306
r	739	511	10	10	0	0	90s	100	1	306
r	676	518	10	10	0	0	90s	100	1	306
r	562	546	10	10	0	0	90s	100	1	306
r	583	547	10	10	0	0	90s	100	1	306
r	645	946	10	10	0	0	90s	100	1	304
r	660	963	10	10	0	0	90s	100	1	304
r	677	932	10	10	0	0	90s	100	1	304
r	541	934	10	10	0	0	90s	100	1	304
r	672	835	10	10	0	0	90s	100	1	304
r	688	894	10	10	0	0	90s	100	1	304
r	696	877	10	10	0	0	90s	100	1	304
r	645	1020	10	10	0	0	90s	100	1	304
r	588	986	10	10	0	0	90s	100	1	304
r	554	963	10	10	0	0	90s	100	1	304
r	531	953	10	10	0	0	90s	100	1	304
r	539	968	10	10	0	0	90s	100	1	304
r	633	918	10	10	0	0	90s	100	1	304
r	652	886	10	10	0	0	90s	100	1	304
r	956	991	10	10	0	0	90s	100	1	304
r	976	986	10	10	0	0	90s	100	1	304
r	1016	792	10	10	0	0	90s	100	1	303
r	995	791	10	10	0	0	90s	100	1	303
r	1012	755	10	10	0	0	90s	100	1	303
r	960	747	10	10	0	0	90s	100	1	303
r	922	740	10	10	0	0	90s	100	1	303
r	931	758	10	10	0	0	90s	100	1	303
r	996	729	10	10	0	0	90s	100	1	303
r	963	703	10	10	0	0	90s	100	1	303
r	989	714	10	10	0	0	90s	100	1	303
r	953	718	10	10	0	0	90s	100	1	303
r	976	746	10	10	0	0	90s	100	1	303
r	951	765	10	10	0	0	90s	100	1	302
r	980	695	10	10	0	0	90s	100	1	302
r	1014	738	10	10	0	0	90s	100	1	302
r	902	752	10	10	0	0	90s	100	1	302
r	914	727	10	10	0	0	90s	100	1	302
r	988	774	10	10	0	0	90s	100	1	302
r	1017	773	10	10	0	0	90s	100	1	302
r	1008	808	10	10	0	0	90s	100	1	302
r	944	776	10	10	0	0	90s	100	1	302
r	868	489	10	10	0	0	90s	100	1	303
r	880	490	10	10	0	0	90s	100	1	303
r	885	471	10	10	0	0	90s	100	1	303
r	896	452	10	10	0	0	90s	100	1	303
r	877	418	10	10	0	0	90s	100	1	303
r	882	445	10	10	0	0	90s	100	1	303
r	864	393	10	10	0	0	90s	100	1	303
r	854	373	10	10	0	0	90s	100	1	303
r	845	346	10	10	0	0	90s	100	1	303
r	749	377	10	10	0	0	90s	100	1	302
r	739	385	10	10	0	0	90s	100	1	302
r	784	374	10	10	0	0	90s	100	1	302
r	768	380	10	10	0	0	90s	100	1	303
r	802	352	10	10	0	0	90s	100	1	303
r	801	368	10	10	0	0	90s	100	1	303
r	825	346	10	10	0	0	90s	100	1	303
r	822	328	10	10	0	0	90s	100	1	302
r	838	331	10	10	0	0	90s	100	1	302
r	852	328	10	10	0	0	90s	100	1	302
r	901	470	10	10	0	0	90s	100	1	302
r	586	1358	10	10	0	0	90s	100	1	301
r	626	1378	10	10	0	0	90s	100	1	301
r	664	1379	10	10	0	0	90s	100	1	301
r	705	1378	10	10	0	0	90s	100	1	301
r	607	1281	10	10	0	0	90s	100	1	301
r	553	1328	10	10	0	0	90s	100	1	301
r	652	1283	10	10	0	0	90s	100	1	301
r	617	1219	10	10	0	0	90s	100	1	301
r	690	1247	10	10	0	0	90s	100	1	301
r	684	1215	10	10	0	0	90s	100	1	301
r	748	1253	10	10	0	0	90s	100	1	301
r	765	1286	10	10	0	0	90s	100	1	301
r	737	1310	10	10	0	0	90s	100	1	301
r	713	1336	10	10	0	0	90s	100	1	301
r	745	1375	10	10	0	0	90s	100	1	301
r	773	1335	10	10	0	0	90s	100	1	301
r	687	1332	10	10	0	0	90s	100	1	301
r	514	1303	10	10	0	0	90s	100	1	301
r	577	1283	10	10	0	0	90s	100	1	302
r	576	1314	10	10	0	0	90s	100	1	302
r	633	1312	10	10	0	0	90s	100	1	302
r	782	1368	10	10	0	0	90s	100	1	302
r	792	1346	10	10	0	0	90s	100	1	302
r	618	1247	10	10	0	0	90s	100	1	302
r	717	1233	10	10	0	0	90s	100	1	302
r	611	1308	10	10	0	0	90s	100	1	302
r	682	1352	10	10	0	0	90s	100	1	302
r	740	1355	10	10	0	0	90s	100	1	302
r	582	1264	10	10	0	0	90s	100	1	302
r	686	1302	10	10	0	0	90s	100	1	302
r	402	1233	10	10	0	0	90s	100	1	302
r	433	1212	10	10	0	0	90s	100	1	302
r	433	1147	10	10	0	0	90s	100	1	302
r	365	1183	10	10	0	0	90s	100	1	302
r	352	1211	10	10	0	0	90s	100	1	302
r	312	1258	10	10	0	0	90s	100	1	302
r	220	1211	10	10	0	0	90s	100	1	302
r	253	1188	10	10	0	0	90s	100	1	302
r	158	1153	10	10	0	0	90s	100	1	302
r	121	1167	10	10	0	0	90s	100	1	302
r	146	1209	10	10	0	0	90s	100	1	302
r	125	1237	10	10	0	0	90s	100	1	302
r	162	1289	10	10	0	0	90s	100	1	302
r	163	1328	10	10	0	0	90s	100	1	302
r	199	1336	10	10	0	0	90s	100	1	302
r	237	1313	10	10	0	0	90s	100	1	302
r	273	1293	10	10	0	0	90s	100	1	302
r	347	1253	10	10	0	0	90s	100	1	302
r	159	1226	10	10	0	0	90s	100	1	302
r	408	1223	10	10	0	0	90s	100	1	301
r	407	1201	10	10	0	0	90s	100	1	301
r	320	1234	10	10	0	0	90s	100	1	302
r	372	1224	10	10	0	0	90s	100	1	301
r	387	1180	10	10	0	0	90s	100	1	301
r	247	1235	10	10	0	0	90s	100	1	302
r	197	1239	10	10	0	0	90s	100	1	302
r	172	1269	10	10	0	0	90s	100	1	302
r	184	1299	10	10	0	0	90s	100	1	302
r	144	1310	10	10	0	0	90s	100	1	302
r	150	1179	10	10	0	0	90s	100	1	302
r	191	1211	10	10	0	0	90s	100	1	302
r	208	1193	10	10	0	0	90s	100	1	302
r	252	1208	10	10	0	0	90s	100	1	302
r	306	1196	10	10	0	0	90s	100	1	302
r	394	1161	10	10	0	0	90s	100	1	302
r	410	1149	10	10	0	0	90s	100	1	302
r	433	1117	10	10	0	0	90s	100	1	302
r	422	1125	10	10	0	0	90s	100	1	302
r	286	1254	10	10	0	0	90s	100	1	302
r	217	1261	10	10	0	0	90s	100	1	302
r	165	1252	10	10	0	0	90s	100	1	302
r	175	1346	10	10	0	0	90s	100	1	302
r	285	1276	10	10	0	0	90s	100	1	302
r	236	1192	10	10	0	0	90s	100	1	302
r	295	947	10	10	0	0	90s	100	1	305
r	267	904	10	10	0	0	90s	100	1	305
r	258	866	10	10	0	0	90s	100	1	305
r	202	895	10	10	0	0	90s	100	1	305
r	179	872	10	10	0	0	90s	100	1	305
r	133	768	10	10	0	0	90s	100	1	305
r	127	806	10	10	0	0	90s	100	1	305
r	153	792	10	10	0	0	90s	100	1	305
r	302	855	10	10	0	0	90s	100	1	305
r	352	865	10	10	0	0	90s	100	1	305
r	341	896	10	10	0	0	90s	100	1	305
r	313	922	10	10	0	0	90s	100	1	305
r	290	889	10	10	0	0	90s	100	1	305
r	314	895	10	10	0	0	90s	100	1	305
r	230	924	10	10	0	0	90s	100	1	305
r	262	923	10	10	0	0	90s	100	1	305
r	231	942	10	10	0	0	90s	100	1	305
r	215	851	10	10	0	0	90s	100	1	305
r	171	851	10	10	0	0	90s	100	1	305
r	193	831	10	10	0	0	90s	100	1	305
r	173	818	10	10	0	0	90s	100	1	305
r	231	875	10	10	0	0	90s	100	1	305
r	319	866	10	10	0	0	90s	100	1	305
r	344	839	10	10	0	0	90s	100	1	305
r	338	918	10	10	0	0	90s	100	1	305
r	254	938	10	10	0	0	90s	100	1	305
r	219	905	10	10	0	0	90s	100	1	305
r	156	866	10	10	0	0	90s	100	1	305
r	197	871	10	10	0	0	90s	100	1	305
r	356	834	10	10	0	0	90s	100	1	305
r	357	883	10	10	0	0	90s	100	1	305
r	291	971	10	10	0	0	90s	100	1	305
r	269	984	10	10	0	0	90s	100	1	305
r	245	959	10	10	0	0	90s	100	1	305
r	292	920	10	10	0	0	90s	100	1	305
r	272	852	10	10	0	0	90s	100	1	305
r	173	895	10	10	0	0	90s	100	1	305
r	168	776	10	10	0	0	90s	100	1	305
r	375	872	10	10	0	0	90s	100	1	305
r	355	909	10	10	0	0	90s	100	1	305
r	1395	1218	10	10	0	0	90s	100	1	305
r	1408	1243	10	10	0	0	90s	100	1	305
r	1369	1243	10	10	0	0	90s	100	1	305
r	1364	1223	10	10	0	0	90s	100	1	305
r	1335	1212	10	10	0	0	90s	100	1	305
r	1298	1203	10	10	0	0	90s	100	1	305
r	1289	1176	10	10	0	0	90s	100	1	305
r	1327	1151	10	10	0	0	90s	100	1	305
r	1297	1151	10	10	0	0	90s	100	1	305
r	1265	1138	10	10	0	0	90s	100	1	305
r	1255	1122	10	10	0	0	90s	100	1	305
r	1238	1099	10	10	0	0	90s	100	1	305
r	1223	1061	10	10	0	0	90s	100	1	305
r	1234	1041	10	10	0	0	90s	100	1	305
r	1251	1044	10	10	0	0	90s	100	1	305
r	1274	1066	10	10	0	0	90s	100	1	305
r	1300	1069	10	10	0	0	90s	100	1	305
r	1329	1083	10	10	0	0	90s	100	1	305
r	1340	1111	10	10	0	0	90s	100	1	305
r	1258	1084	10	10	0	0	90s	100	1	305
r	1247	1144	10	10	0	0	90s	100	1	305
r	1208	1101	10	10	0	0	90s	100	1	305
r	1202	1062	10	10	0	0	90s	100	1	305
r	1304	1020	10	10	0	0	90s	100	1	305
r	1333	1061	10	10	0	0	90s	100	1	305
r	1337	1178	10	10	0	0	90s	100	1	305
r	1300	1177	10	10	0	0	90s	100	1	305
r	1271	1193	10	10	0	0	90s	100	1	305
r	1255	1181	10	10	0	0	90s	100	1	305
r	1288	1212	10	10	0	0	90s	100	1	305
r	1273	1246	10	10	0	0	90s	100	1	305
r	1296	1225	10	10	0	0	90s	100	1	305
r	1303	1268	10	10	0	0	90s	100	1	305
r	1273	1275	10	10	0	0	90s	100	1	305
r	1301	1306	10	10	0	0	90s	100	1	305
r	1315	1311	10	10	0	0	90s	100	1	305
r	1309	1293	10	10	0	0	90s	100	1	305
r	1310	1329	10	10	0	0	90s	100	1	305
r	1326	1324	10	10	0	0	90s	100	1	305
r	1332	1348	10	10	0	0	90s	100	1	305
r	1319	1248	10	10	0	0	90s	100	1	305
r	1312	1192	10	10	0	0	90s	100	1	305
r	1341	1192	10	10	0	0	90s	100	1	305
r	1309	1132	10	10	0	0	90s	100	1	305
r	1308	1085	10	10	0	0	90s	100	1	305
r	1324	1035	10	10	0	0	90s	100	1	305
r	1348	1092	10	10	0	0	90s	100	1	305
r	1225	1117	10	10	0	0	90s	100	1	305
r	1218	1079	10	10	0	0	90s	100	1	305
r	1251	1024	10	10	0	0	90s	100	1	305
r	1283	1029	10	10	0	0	90s	100	1	305
r	1337	1130	10	10	0	0	90s	100	1	305
r	1326	1235	10	10	0	0	90s	100	1	305
r	1258	1260	10	10	0	0	90s	100	1	305
r	1242	830	10	10	0	0	90s	100	1	305
r	1297	843	10	10	0	0	90s	100	1	305
r	1344	831	10	10	0	0	90s	100	1	305
r	1365	788	10	10	0	0	90s	100	1	305
r	1326	753	10	10	0	0	90s	100	1	305
r	1269	751	10	10	0	0	90s	100	1	305
r	1244	778	10	10	0	0	90s	100	1	305
r	1286	773	10	10	0	0	90s	100	1	305
r	1243	698	10	10	0	0	90s	100	1	305
r	1260	693	10	10	0	0	90s	100	1	305
r	1250	733	10	10	0	0	90s	100	1	305
r	1295	734	10	10	0	0	90s	100	1	305
r	1331	730	10	10	0	0	90s	100	1	305
r	1373	820	10	10	0	0	90s	100	1	305
r	1374	860	10	10	0	0	90s	100	1	305
r	1381	766	10	10	0	0	90s	100	1	305
r	1310	827	10	10	0	0	90s	100	1	305
r	1227	797	10	10	0	0	90s	100	1	305
r	1247	806	10	10	0	0	90s	100	1	305
r	1272	831	10	10	0	0	90s	100	1	305
r	1261	856	10	10	0	0	90s	100	1	305
r	1263	771	10	10	0	0	90s	100	1	305
r	1303	755	10	10	0	0	90s	100	1	305
r	1298	802	10	10	0	0	90s	100	1	305
r	1269	715	10	10	0	0	90s	100	1	305
r	1352	761	10	10	0	0	90s	100	1	305
r	1320	845	10	10	0	0	90s	100	1	305
r	1350	804	10	10	0	0	90s	100	1	305
r	1391	809	10	10	0	0	90s	100	1	305
r	1360	741	10	10	0	0	90s	100	1	305
r	1216	765	10	10	0	0	90s	100	1	305
r	1224	779	10	10	0	0	90s	100	1	305
r	1234	724	10	10	0	0	90s	100	1	305
r	1314	732	10	10	0	0	90s	100	1	305
r	1331	820	10	10	0	0	90s	100	1	305
r	1223	841	10	10	0	0	90s	100	1	305
r	1244	845	10	10	0	0	90s	100	1	305
r	1243	753	10	10	0	0	90s	100	1	305
r	1271	942	10	10	0	0	90s	100	1	305
r	1322	946	10	10	0	0	90s	100	1	305
r	1290	945	10	10	0	0	90s	100	1	305
r	1380	143	10	10	0	0	90s	100	1	301
r	1395	160	10	10	0	0	90s	100	1	301
r	1357	157	10	10	0	0	90s	100	1	301
r	1374	185	10	10	0	0	90s	100	1	301
r	1318	160	10	10	0	0	90s	100	1	301
r	1335	205	10	10	0	0	90s	100	1	301
r	1373	224	10	10	0	0	90s	100	1	301
r	1333	235	10	10	0	0	90s	100	1	302
r	1353	265	10	10	0	0	90s	100	1	302
r	1383	271	10	10	0	0	90s	100	1	302
r	1293	163	10	10	0	0	90s	100	1	302
r	1344	170	10	10	0	0	90s	100	1	301
r	1350	210	10	10	0	0	90s	100	1	301
r	1350	233	10	10	0	0	90s	100	1	301
r	1379	305	10	10	0	0	90s	100	1	301
r	1365	429	10	10	0	0	90s	100	1	301
r	1386	437	10	10	0	0	90s	100	1	301
r	1352	469	10	10	0	0	90s	100	1	301
r	1379	466	10	10	0	0	90s	100	1	301
r	1328	481	10	10	0	0	90s	100	1	301
r	1376	507	10	10	0	0	90s	100	1	301
r	1309	500	10	10	0	0	90s	100	1	302
r	1327	524	10	10	0	0	90s	100	1	302
r	1268	489	10	10	0	0	90s	100	1	302
r	1181	485	10	10	0	0	90s	100	1	302
r	1234	507	10	10	0	0	90s	100	1	302
r	1221	485	10	10	0	0	90s	100	1	302
r	1253	534	10	10	0	0	90s	100	1	302
r	1307	559	10	10	0	0	90s	100	1	302
r	1333	557	10	10	0	0	90s	100	1	302
r	1354	508	10	10	0	0	90s	100	1	302
r	1216	503	10	10	0	0	90s	100	1	302
r	1190	516	10	10	0	0	90s	100	1	302
r	1172	535	10	10	0	0	90s	100	1	302
r	1150	510	10	10	0	0	90s	100	1	302
r	1161	496	10	10	0	0	90s	100	1	302
r	1109	504	10	10	0	0	90s	100	1	302
r	1099	571	10	10	0	0	90s	100	1	302
r	1191	580	10	10	0	0	90s	100	1	302
r	1227	580	10	10	0	0	90s	100	1	302
r	1280	565	10	10	0	0	90s	100	1	302
r	961	583	10	10	0	0	90s	100	1	303
r	988	586	10	10	0	0	90s	100	1	303
r	979	544	10	10	0	0	90s	100	1	303
r	1010	542	10	10	0	0	90s	100	1	302
r	1036	543	10	10	0	0	90s	100	1	302
r	1036	521	10	10	0	0	90s	100	1	302
r	1069	509	10	10	0	0	90s	100	1	302
r	1059	534	10	10	0	0	90s	100	1	302
r	1055	567	10	10	0	0	90s	100	1	302
r	1022	567	10	10	0	0	90s	100	1	302
r	1159	548	10	10	0	0	90s	100	1	302
r	1131	539	10	10	0	0	90s	100	1	302
r	1130	568	10	10	0	0	90s	100	1	302
r	1166	571	10	10	0	0	90s	100	1	302
r	1252	554	10	10	0	0	90s	100	1	302
r	1373	545	10	10	0	0	90s	100	1	302
r	1349	540	10	10	0	0	90s	100	1	302
r	1205	79	10	10	0	0	90s	100	1	302
r	1181	77	10	10	0	0	90s	100	1	302
r	1140	90	10	10	0	0	90s	100	1	302
r	1162	97	10	10	0	0	90s	100	1	302
r	1184	97	10	10	0	0	90s	100	1	302
r	1215	110	10	10	0	0	90s	100	1	302
r	1224	129	10	10	0	0	90s	100	1	302
r	1227	160	10	10	0	0	90s	100	1	302
r	1201	162	10	10	0	0	90s	100	1	302
r	1173	163	10	10	0	0	90s	100	1	302
r	1202	183	10	10	0	0	90s	100	1	301
r	1194	197	10	10	0	0	90s	100	1	301
r	1195	214	10	10	0	0	90s	100	1	301
r	1171	183	10	10	0	0	90s	100	1	301
r	1133	104	10	10	0	0	90s	100	1	302
r	1159	81	10	10	0	0	90s	100	1	302
r	603	176	10	10	0	0	90s	100	1	305
r	564	156	10	10	0	0	90s	100	1	305
r	602	155	10	10	0	0	90s	100	1	305
r	623	135	10	10	0	0	90s	100	1	305
r	630	201	10	10	0	0	90s	100	1	305
r	646	238	10	10	0	0	90s	100	1	305
r	677	267	10	10	0	0	90s	100	1	305
r	693	304	10	10	0	0	90s	100	1	305
r	660	304	10	10	0	0	90s	100	1	305
r	610	316	10	10	0	0	90s	100	1	305
r	580	301	10	10	0	0	90s	100	1	305
r	548	256	10	10	0	0	90s	100	1	305
r	534	220	10	10	0	0	90s	100	1	305
r	538	191	10	10	0	0	90s	100	1	305
r	553	205	10	10	0	0	90s	100	1	305
r	573	249	10	10	0	0	90s	100	1	305
r	601	199	10	10	0	0	90s	100	1	305
r	575	195	10	10	0	0	90s	100	1	305
r	604	238	10	10	0	0	90s	100	1	305
r	644	186	10	10	0	0	90s	100	1	305
r	664	219	10	10	0	0	90s	100	1	305
r	567	274	10	10	0	0	90s	100	1	305
r	522	254	10	10	0	0	90s	100	1	305
r	623	254	10	10	0	0	90s	100	1	305
r	633	316	10	10	0	0	90s	100	1	305
r	592	329	10	10	0	0	90s	100	1	305
r	671	254	10	10	0	0	90s	100	1	305
r	623	231	10	10	0	0	90s	100	1	305
r	582	219	10	10	0	0	90s	100	1	305
r	621	161	10	10	0	0	90s	100	1	305
r	663	169	10	10	0	0	90s	100	1	305
r	685	218	10	10	0	0	90s	100	1	305
r	521	267	10	10	0	0	90s	100	1	305
r	707	299	10	10	0	0	90s	100	1	305
r	704	327	10	10	0	0	90s	100	1	305
r	410	257	10	10	0	0	90s	100	1	302
r	416	284	10	10	0	0	90s	100	1	302
r	383	305	10	10	0	0	90s	100	1	302
r	402	317	10	10	0	0	90s	100	1	302
r	377	337	10	10	0	0	90s	100	1	302
r	316	363	10	10	0	0	90s	100	1	301
r	347	372	10	10	0	0	90s	100	1	301
r	374	361	10	10	0	0	90s	100	1	301
r	169	130	10	10	0	0	90s	100	1	301
r	146	168	10	10	0	0	90s	100	1	301
r	198	167	10	10	0	0	90s	100	1	301
r	229	155	10	10	0	0	90s	100	1	301
r	230	194	10	10	0	0	90s	100	1	301
r	135	206	10	10	0	0	90s	100	1	301
r	185	255	10	10	0	0	90s	100	1	301
r	163	277	10	10	0	0	90s	100	1	301
r	242	219	10	10	0	0	90s	100	1	301
r	166	203	10	10	0	0	90s	100	1	301
r	197	224	10	10	0	0	90s	100	1	301
r	279	224	10	10	0	0	90s	100	1	301
r	229	247	10	10	0	0	90s	100	1	301
r	199	280	10	10	0	0	90s	100	1	301
r	210	200	10	10	0	0	90s	100	1	302
r	220	285	10	10	0	0	90s	100	1	302
r	248	286	10	10	0	0	90s	100	1	302
r	297	230	10	10	0	0	90s	100	1	302
r	156	306	10	10	0	0	90s	100	1	302
r	169	318	10	10	0	0	90s	100	1	302
r	117	397	10	10	0	0	90s	100	1	302
r	112	508	10	10	0	0	90s	100	1	302
r	139	507	10	10	0	0	90s	100	1	302
r	150	551	10	10	0	0	90s	100	1	302
r	198	545	10	10	0	0	90s	100	1	302
r	125	490	10	10	0	0	90s	100	1	301
r	170	527	10	10	0	0	90s	100	1	301
r	176	562	10	10	0	0	90s	100	1	301
r	228	565	10	10	0	0	90s	100	1	301
r	242	547	10	10	0	0	90s	100	1	301
r	256	627	10	10	0	0	90s	100	1	301
r	309	646	10	10	0	0	90s	100	1	301
r	258	661	10	10	0	0	90s	100	1	301
r	251	580	10	10	0	0	90s	100	1	302
r	264	606	10	10	0	0	90s	100	1	302
r	290	610	10	10	0	0	90s	100	1	302
r	251	535	10	10	0	0	90s	100	1	302
r	276	639	10	10	0	0	90s	100	1	302
r	310	625	10	10	0	0	90s	100	1	302
r	284	582	10	10	0	0	90s	100	1	302
r	212	606	10	10	0	0	90s	100	1	302
r	207	574	10	10	0	0	90s	100	1	302
r	199	596	10	10	0	0	90s	100	1	302
r	232	655	10	10	0	0	90s	100	1	302
r	225	673	10	10	0	0	90s	100	1	302
r	241	680	10	10	0	0	90s	100	1	302
r	257	643	10	10	0	0	90s	100	1	302
r	310	671	10	10	0	0	90s	100	1	302
r	278	658	10	10	0	0	90s	100	1	302
r	298	593	10	10	0	0	90s	100	1	302
r	128	533	10	10	0	0	90s	100	1	302
r	328	680	10	10	0	0	90s	100	1	302
r	629	1271	10	10	0	0	90s	100	1	301
r	540	1305	10	10	0	0	90s	100	1	301
r	569	1340	10	10	0	0	90s	100	1	301
r	712	1360	10	10	0	0	90s	100	1	301
r	769	1399	10	10	0	0	90s	100	1	301
r	809	1365	10	10	0	0	90s	100	1	301
r	740	1277	10	10	0	0	90s	100	1	301
r	647	1234	10	10	0	0	90s	100	1	301
r	736	1226	10	10	0	0	90s	100	1	301
r	664	1253	10	10	0	0	90s	100	1	301
r	601	1254	10	10	0	0	90s	100	1	301
r	618	1203	10	10	0	0	90s	100	1	301
r	658	1312	10	10	0	0	90s	100	1	301
r	526	1338	10	10	0	0	90s	100	1	301
r	895	1299	10	10	0	0	90s	100	1	301
r	896	1326	10	10	0	0	90s	100	1	301
