r	874	952	10	10	0	0	90s	100	1	306
r	863	923	10	10	0	0	90s	100	1	306
r	867	899	10	10	0	0	90s	100	1	306
r	931	858	10	10	0	0	90s	100	1	306
r	973	896	10	10	0	0	90s	100	1	306
r	946	981	10	10	0	0	90s	100	1	306
r	864	963	10	10	0	0	90s	100	1	306
r	873	837	10	10	0	0	90s	100	1	304
r	851	857	10	10	0	0	90s	100	1	304
r	823	879	10	10	0	0	90s	100	1	304
r	805	907	10	10	0	0	90s	100	1	304
r	840	931	10	10	0	0	90s	100	1	304
r	916	842	10	10	0	0	90s	100	1	304
r	888	811	10	10	0	0	90s	100	1	304
r	825	793	10	10	0	0	90s	100	1	304
r	838	815	10	10	0	0	90s	100	1	304
r	864	772	10	10	0	0	90s	100	1	304
r	785	882	10	10	0	0	90s	100	1	304
r	784	910	10	10	0	0	90s	100	1	304
r	767	937	10	10	0	0	90s	100	1	303
r	803	962	10	10	0	0	90s	100	1	303
r	914	784	10	10	0	0	90s	100	1	303
r	957	808	10	10	0	0	90s	100	1	303
r	1025	928	10	10	0	0	90s	100	1	303
r	969	1024	10	10	0	0	90s	100	1	303
r	761	856	10	10	0	0	90s	100	1	303
r	786	720	10	10	0	0	90s	100	1	303
r	792	770	10	10	0	0	90s	100	1	304
r	790	808	10	10	0	0	90s	100	1	304
r	834	757	10	10	0	0	90s	100	1	304
r	965	859	10	10	0	0	90s	100	1	304
r	995	940	10	10	0	0	90s	100	1	304
r	981	979	10	10	0	0	90s	100	1	304
r	907	1001	10	10	0	0	90s	100	1	304
r	840	987	10	10	0	0	90s	100	1	304
r	756	905	10	10	0	0	90s	100	1	304
r	812	821	10	10	0	0	90s	100	1	304
r	961	1001	10	10	0	0	90s	100	1	304
r	998	915	10	10	0	0	90s	100	1	304
r	980	871	10	10	0	0	90s	100	1	304
r	786	932	10	10	0	0	90s	100	1	304
r	928	887	10	10	0	0	90s	100	1	306
r	878	926	10	10	0	0	90s	100	1	306
r	889	951	10	10	0	0	90s	100	1	306
r	931	962	10	10	0	0	90s	100	1	306
r	967	947	10	10	0	0	90s	100	1	306
r	904	866	10	10	0	0	90s	100	1	306
r	898	888	10	10	0	0	90s	100	1	306
r	844	874	10	10	0	0	90s	100	1	304
r	844	830	10	10	0	0	90s	100	1	304
r	851	794	10	10	0	0	90s	100	1	304
r	801	884	10	10	0	0	90s	100	1	304
r	774	896	10	10	0	0	90s	100	1	304
r	767	964	10	10	0	0	90s	100	1	303
r	773	751	10	10	0	0	90s	100	1	303
r	790	737	10	10	0	0	90s	100	1	303
r	887	764	10	10	0	0	90s	100	1	303
r	1014	953	10	10	0	0	90s	100	1	303
r	996	1000	10	10	0	0	90s	100	1	303
r	732	873	10	10	0	0	90s	100	1	303
r	850	1000	10	10	0	0	90s	100	1	303
r	890	1016	10	10	0	0	90s	100	1	303
r	944	1015	10	10	0	0	90s	100	1	303
r	999	980	10	10	0	0	90s	100	1	303
r	866	815	10	10	0	0	90s	100	1	304
r	891	787	10	10	0	0	90s	100	1	304
r	806	793	10	10	0	0	90s	100	1	304
r	864	855	10	10	0	0	90s	100	1	304
r	824	904	10	10	0	0	90s	100	1	304
r	762	925	10	10	0	0	90s	100	1	304
r	805	926	10	10	0	0	90s	100	1	304
r	792	825	10	10	0	0	90s	100	1	304
r	818	772	10	10	0	0	90s	100	1	304
r	842	776	10	10	0	0	90s	100	1	304
r	822	949	10	10	0	0	90s	100	1	304
r	841	969	10	10	0	0	90s	100	1	304
r	941	841	10	10	0	0	90s	100	1	304
r	958	872	10	10	0	0	90s	100	1	304
r	1010	937	10	10	0	0	90s	100	1	304
r	931	999	10	10	0	0	90s	100	1	304
r	663	1081	10	10	0	0	90s	100	1	303
r	698	1115	10	10	0	0	90s	100	1	303
r	653	1125	10	10	0	0	90s	100	1	303
r	717	1131	10	10	0	0	90s	100	1	303
r	735	1147	10	10	0	0	90s	100	1	303
r	811	1149	10	10	0	0	90s	100	1	303
r	576	1151	10	10	0	0	90s	100	1	303
r	483	1180	10	10	0	0	90s	100	1	303
r	963	663	10	10	0	0	90s	100	1	303
r	1036	596	10	10	0	0	90s	100	1	303
r	1059	645	10	10	0	0	90s	100	1	303
r	991	590	10	10	0	0	90s	100	1	303
r	1143	427	10	10	0	0	90s	100	1	302
r	1086	409	10	10	0	0	90s	100	1	302
r	238	459	10	10	0	0	90s	100	1	302
r	295	470	10	10	0	0	90s	100	1	302
r	284	394	10	10	0	0	90s	100	1	302
r	752	1313	10	10	0	0	90s	100	1	302
r	874	1354	10	10	0	0	90s	100	1	302
r	662	1332	10	10	0	0	90s	100	1	301
r	737	1355	10	10	0	0	90s	100	1	301
r	178	777	10	10	0	0	90s	100	1	301
r	221	803	10	10	0	0	90s	100	1	301
r	186	744	10	10	0	0	90s	100	1	301
r	209	710	10	10	0	0	90s	100	1	301
r	242	820	10	10	0	0	90s	100	1	301
r	184	898	10	10	0	0	90s	100	1	301
r	1218	130	10	10	0	0	90s	100	1	301
r	1281	189	10	10	0	0	90s	100	1	301
r	1212	162	10	10	0	0	90s	100	1	301
r	1266	118	10	10	0	0	90s	100	1	301
r	723	1305	10	10	0	0	90s	100	1	301
r	671	1308	10	10	0	0	90s	100	1	301
r	606	1330	10	10	0	0	90s	100	1	301
r	574	1371	10	10	0	0	90s	100	1	301
r	700	1380	10	10	0	0	90s	100	1	301
r	730	1374	10	10	0	0	90s	100	1	301
r	1053	1337	10	10	0	0	90s	100	1	302
r	1082	1289	10	10	0	0	90s	100	1	302
r	1102	1336	10	10	0	0	90s	100	1	302
r	1070	1362	10	10	0	0	90s	100	1	302
r	1311	1407	10	10	0	0	90s	100	1	302
r	1381	1360	10	10	0	0	90s	100	1	302
r	1329	1353	10	10	0	0	90s	100	1	302
r	1273	1372	10	10	0	0	90s	100	1	302
r	1284	1339	10	10	0	0	90s	100	1	301
r	1257	1349	10	10	0	0	90s	100	1	301
r	1293	1351	10	10	0	0	90s	100	1	302
r	1353	1381	10	10	0	0	90s	100	1	302
r	1347	1415	10	10	0	0	90s	100	1	302
r	294	178	10	10	0	0	90s	100	1	305
r	278	144	10	10	0	0	90s	100	1	305
r	410	122	10	10	0	0	90s	100	1	305
r	373	155	10	10	0	0	90s	100	1	305
r	436	160	10	10	0	0	90s	100	1	305
r	1207	824	10	10	0	0	90s	100	1	305
r	1256	860	10	10	0	0	90s	100	1	305
r	1298	870	10	10	0	0	90s	100	1	305
r	1262	789	10	10	0	0	90s	100	1	305
r	1153	802	10	10	0	0	90s	100	1	305
r	1167	814	10	10	0	0	90s	100	1	305
r	1190	869	10	10	0	0	90s	100	1	305
r	1244	908	10	10	0	0	90s	100	1	305
r	1276	921	10	10	0	0	90s	100	1	305
r	1330	507	10	10	0	0	90s	100	1	305
r	1312	534	10	10	0	0	90s	100	1	305
r	1319	572	10	10	0	0	90s	100	1	305
r	1357	562	10	10	0	0	90s	100	1	305
r	1289	609	10	10	0	0	90s	100	1	305
r	1328	611	10	10	0	0	90s	100	1	305
r	1378	606	10	10	0	0	90s	100	1	305
r	185	1250	10	10	0	0	90s	100	1	305
r	268	1314	10	10	0	0	90s	100	1	305
r	339	1305	10	10	0	0	90s	100	1	305
r	233	1379	10	10	0	0	90s	100	1	305
r	147	1379	10	10	0	0	90s	100	1	305
r	131	1339	10	10	0	0	90s	100	1	305
r	153	1319	10	10	0	0	90s	100	1	305
r	338	1376	10	10	0	0	90s	100	1	305
r	285	1362	10	10	0	0	90s	100	1	305
r	290	1391	10	10	0	0	90s	100	1	305
r	337	1410	10	10	0	0	90s	100	1	305
r	384	1380	10	10	0	0	90s	100	1	305
r	222	1308	10	10	0	0	90s	100	1	305
r	231	1274	10	10	0	0	90s	100	1	305
r	287	1279	10	10	0	0	90s	100	1	305
r	322	1291	10	10	0	0	90s	100	1	305
r	351	1283	10	10	0	0	90s	100	1	305
r	308	1266	10	10	0	0	90s	100	1	305
r	350	1355	10	10	0	0	90s	100	1	305
r	307	400	10	10	0	0	90s	100	1	302
r	334	357	10	10	0	0	90s	100	1	302
r	304	557	10	10	0	0	90s	100	1	302
r	356	474	10	10	0	0	90s	100	1	302
r	751	481	10	10	0	0	90s	100	1	303
r	706	428	10	10	0	0	90s	100	1	303
r	581	422	10	10	0	0	90s	100	1	303
r	723	501	10	10	0	0	90s	100	1	303
r	818	489	10	10	0	0	90s	100	1	303
r	832	456	10	10	0	0	90s	100	1	303
r	782	445	10	10	0	0	90s	100	1	303
r	745	421	10	10	0	0	90s	100	1	303
r	735	451	10	10	0	0	90s	100	1	303
r	667	474	10	10	0	0	90s	100	1	303
r	585	474	10	10	0	0	90s	100	1	303
r	532	476	10	10	0	0	90s	100	1	303
r	1188	1083	10	10	0	0	90s	100	1	303
r	1203	1118	10	10	0	0	90s	100	1	303
r	1254	1114	10	10	0	0	90s	100	1	303
r	1284	1089	10	10	0	0	90s	100	1	303
r	1301	1143	10	10	0	0	90s	100	1	303
r	1346	1180	10	10	0	0	90s	100	1	303
r	1241	1093	10	10	0	0	90s	100	1	303
r	1217	803	10	10	0	0	90s	100	1	305
r	1300	811	10	10	0	0	90s	100	1	305
r	1245	839	10	10	0	0	90s	100	1	305
r	1319	880	10	10	0	0	90s	100	1	305
r	1313	836	10	10	0	0	90s	100	1	305
r	138	171	10	10	0	0	90s	100	1	305
r	273	197	10	10	0	0	90s	100	1	305
r	205	167	10	10	0	0	90s	100	1	305
r	152	216	10	10	0	0	90s	100	1	305
r	173	1209	10	10	0	0	90s	100	1	305
r	146	1207	10	10	0	0	90s	100	1	305
r	889	843	10	10	0	0	90s	100	1	304
r	840	904	10	10	0	0	90s	100	1	304
r	801	945	10	10	0	0	90s	100	1	304
r	817	928	10	10	0	0	90s	100	1	304
r	951	910	10	10	0	0	90s	100	1	306
r	950	937	10	10	0	0	90s	100	1	306
r	957	925	10	10	0	0	90s	100	1	306
r	938	953	10	10	0	0	90s	100	1	306
r	872	940	10	10	0	0	90s	100	1	306
r	879	906	10	10	0	0	90s	100	1	306
r	981	959	10	10	0	0	90s	100	1	304
r	960	972	10	10	0	0	90s	100	1	304
r	976	998	10	10	0	0	90s	100	1	304
r	892	982	10	10	0	0	90s	100	1	304
r	882	1003	10	10	0	0	90s	100	1	304
r	806	809	10	10	0	0	90s	100	1	304
r	907	806	10	10	0	0	90s	100	1	304
r	504	873	10	10	0	0	90s	100	1	302
r	488	982	10	10	0	0	90s	100	1	302
r	551	958	10	10	0	0	90s	100	1	302
r	501	948	10	10	0	0	90s	100	1	302
r	446	906	10	10	0	0	90s	100	1	302
r	438	866	10	10	0	0	90s	100	1	302
r	490	891	10	10	0	0	90s	100	1	302
r	499	835	10	10	0	0	90s	100	1	302
r	469	790	10	10	0	0	90s	100	1	302
r	504	762	10	10	0	0	90s	100	1	302
r	471	743	10	10	0	0	90s	100	1	302
r	517	665	10	10	0	0	90s	100	1	302
r	527	714	10	10	0	0	90s	100	1	302
r	177	856	10	10	0	0	90s	100	1	302
r	421	976	10	10	0	0	90s	100	1	302
r	451	961	10	10	0	0	90s	100	1	302
r	449	1016	10	10	0	0	90s	100	1	302
r	420	1003	10	10	0	0	90s	100	1	302
r	818	249	10	10	0	0	90s	100	1	302
r	870	245	10	10	0	0	90s	100	1	302
r	830	185	10	10	0	0	90s	100	1	302
r	736	256	10	10	0	0	90s	100	1	302
r	827	300	10	10	0	0	90s	100	1	302
r	861	309	10	10	0	0	90s	100	1	302
r	959	288	10	10	0	0	90s	100	1	302
r	984	217	10	10	0	0	90s	100	1	302
r	786	219	10	10	0	0	90s	100	1	302
r	689	187	10	10	0	0	90s	100	1	302
r	598	163	10	10	0	0	90s	100	1	302
r	700	1340	10	10	0	0	90s	100	1	301
r	754	1338	10	10	0	0	90s	100	1	301
r	686	1326	10	10	0	0	90s	100	1	301
r	806	1350	10	10	0	0	90s	100	1	301
r	827	1318	10	10	0	0	90s	100	1	301
r	891	1331	10	10	0	0	90s	100	1	301
r	991	1318	10	10	0	0	90s	100	1	301
r	1088	1317	10	10	0	0	90s	100	1	302
r	1033	1276	10	10	0	0	90s	100	1	302
r	1305	1376	10	10	0	0	90s	100	1	302
r	1382	1378	10	10	0	0	90s	100	1	302
r	1041	1196	10	10	0	0	90s	100	1	302
r	1066	1208	10	10	0	0	90s	100	1	302
r	1253	1051	10	10	0	0	90s	100	1	303
r	1267	1069	10	10	0	0	90s	100	1	303
r	1190	1106	10	10	0	0	90s	100	1	303
r	1135	1104	10	10	0	0	90s	100	1	302
r	1160	1113	10	10	0	0	90s	100	1	302
r	1276	1114	10	10	0	0	90s	100	1	302
r	1297	1160	10	10	0	0	90s	100	1	302
r	1304	1096	10	10	0	0	90s	100	1	302
r	1284	635	10	10	0	0	90s	100	1	305
r	1309	631	10	10	0	0	90s	100	1	305
r	1272	585	10	10	0	0	90s	100	1	305
r	1341	535	10	10	0	0	90s	100	1	305
r	1320	549	10	10	0	0	90s	100	1	305
r	1316	496	10	10	0	0	90s	100	1	305
r	1393	548	10	10	0	0	90s	100	1	305
r	1381	515	10	10	0	0	90s	100	1	305
r	1244	749	10	10	0	0	90s	100	1	305
r	1267	742	10	10	0	0	90s	100	1	305
r	1255	937	10	10	0	0	90s	100	1	305
r	1284	894	10	10	0	0	90s	100	1	305
r	1217	867	10	10	0	0	90s	100	1	305
r	1228	887	10	10	0	0	90s	100	1	305
r	1244	810	10	10	0	0	90s	100	1	305
r	1299	790	10	10	0	0	90s	100	1	305
r	1193	775	10	10	0	0	90s	100	1	305
r	1250	777	10	10	0	0	90s	100	1	305
r	1186	388	10	10	0	0	90s	100	1	302
r	1240	351	10	10	0	0	90s	100	1	302
r	1323	351	10	10	0	0	90s	100	1	302
r	1306	327	10	10	0	0	90s	100	1	302
r	1231	406	10	10	0	0	90s	100	1	302
r	1261	400	10	10	0	0	90s	100	1	302
r	1233	375	10	10	0	0	90s	100	1	302
r	1179	333	10	10	0	0	90s	100	1	302
r	1087	438	10	10	0	0	90s	100	1	302
r	1149	384	10	10	0	0	90s	100	1	302
r	1280	356	10	10	0	0	90s	100	1	302
r	1001	516	10	10	0	0	90s	100	1	303
r	989	574	10	10	0	0	90s	100	1	303
r	986	635	10	10	0	0	90s	100	1	303
r	975	682	10	10	0	0	90s	100	1	303
r	1042	614	10	10	0	0	90s	100	1	303
r	1027	579	10	10	0	0	90s	100	1	303
r	987	513	10	10	0	0	90s	100	1	303
r	1004	625	10	10	0	0	90s	100	1	303
r	1017	672	10	10	0	0	90s	100	1	303
r	994	960	10	10	0	0	90s	100	1	304
r	964	983	10	10	0	0	90s	100	1	304
r	985	920	10	10	0	0	90s	100	1	304
r	863	873	10	10	0	0	90s	100	1	304
r	925	776	10	10	0	0	90s	100	1	304
r	957	787	10	10	0	0	90s	100	1	304
r	787	973	10	10	0	0	90s	100	1	304
r	928	1020	10	10	0	0	90s	100	1	304
r	741	851	10	10	0	0	90s	100	1	304
r	782	868	10	10	0	0	90s	100	1	304
r	795	867	10	10	0	0	90s	100	1	304
r	807	751	10	10	0	0	90s	100	1	304
r	808	722	10	10	0	0	90s	100	1	304
r	797	698	10	10	0	0	90s	100	1	304
r	766	703	10	10	0	0	90s	100	1	304
r	833	739	10	10	0	0	90s	100	1	304
r	911	760	10	10	0	0	90s	100	1	304
r	838	949	10	10	0	0	90s	100	1	304
r	878	970	10	10	0	0	90s	100	1	304
r	861	985	10	10	0	0	90s	100	1	304
r	916	985	10	10	0	0	90s	100	1	304
r	946	994	10	10	0	0	90s	100	1	304
r	948	1027	10	10	0	0	90s	100	1	304
r	980	1015	10	10	0	0	90s	100	1	304
r	765	873	10	10	0	0	90s	100	1	304
r	834	1004	10	10	0	0	90s	100	1	304
r	773	984	10	10	0	0	90s	100	1	304
r	371	1200	10	10	0	0	90s	100	1	303
r	394	1207	10	10	0	0	90s	100	1	303
r	831	1162	10	10	0	0	90s	100	1	303
r	626	1155	10	10	0	0	90s	100	1	303
r	451	1175	10	10	0	0	90s	100	1	303
r	678	1144	10	10	0	0	90s	100	1	303
r	696	1067	10	10	0	0	90s	100	1	303
r	835	1121	10	10	0	0	90s	100	1	303
r	883	1152	10	10	0	0	90s	100	1	303
r	842	1155	10	10	0	0	90s	100	1	303
r	693	1146	10	10	0	0	90s	100	1	303
r	299	1338	10	10	0	0	90s	100	1	305
r	347	1328	10	10	0	0	90s	100	1	305
r	175	1287	10	10	0	0	90s	100	1	305
r	129	1314	10	10	0	0	90s	100	1	305
r	207	1389	10	10	0	0	90s	100	1	305
r	297	1372	10	10	0	0	90s	100	1	305
r	257	1335	10	10	0	0	90s	100	1	305
r	261	1266	10	10	0	0	90s	100	1	305
r	214	1220	10	10	0	0	90s	100	1	305
r	191	1199	10	10	0	0	90s	100	1	305
r	380	1350	10	10	0	0	90s	100	1	305
r	345	1391	10	10	0	0	90s	100	1	305
r	389	1399	10	10	0	0	90s	100	1	305
r	187	1354	10	10	0	0	90s	100	1	305
r	188	1331	10	10	0	0	90s	100	1	305
r	194	1293	10	10	0	0	90s	100	1	305
r	133	1362	10	10	0	0	90s	100	1	305
r	249	1373	10	10	0	0	90s	100	1	305
r	170	1388	10	10	0	0	90s	100	1	305
r	325	1336	10	10	0	0	90s	100	1	305
r	256	1297	10	10	0	0	90s	100	1	305
r	1155	150	10	10	0	0	90s	100	1	301
r	1320	185	10	10	0	0	90s	100	1	301
r	1186	131	10	10	0	0	90s	100	1	301
r	826	1373	10	10	0	0	90s	100	1	301
r	854	1364	10	10	0	0	90s	100	1	301
r	858	1348	10	10	0	0	90s	100	1	301
r	658	1362	10	10	0	0	90s	100	1	301
r	565	1395	10	10	0	0	90s	100	1	301
r	590	1344	10	10	0	0	90s	100	1	301
r	566	1355	10	10	0	0	90s	100	1	301
r	386	829	10	10	0	0	90s	100	1	301
r	447	839	10	10	0	0	90s	100	1	302
r	529	808	10	10	0	0	90s	100	1	302
r	539	737	10	10	0	0	90s	100	1	302
r	574	736	10	10	0	0	90s	100	1	302
r	533	664	10	10	0	0	90s	100	1	302
r	477	667	10	10	0	0	90s	100	1	302
r	429	713	10	10	0	0	90s	100	1	302
r	415	906	10	10	0	0	90s	100	1	302
r	407	929	10	10	0	0	90s	100	1	302
r	480	933	10	10	0	0	90s	100	1	302
r	468	989	10	10	0	0	90s	100	1	302
r	516	997	10	10	0	0	90s	100	1	302
r	509	970	10	10	0	0	90s	100	1	302
r	516	895	10	10	0	0	90s	100	1	302
r	421	763	10	10	0	0	90s	100	1	302
r	447	781	10	10	0	0	90s	100	1	302
r	491	728	10	10	0	0	90s	100	1	302
r	859	226	10	10	0	0	90s	100	1	302
r	912	258	10	10	0	0	90s	100	1	302
r	804	273	10	10	0	0	90s	100	1	302
r	737	229	10	10	0	0	90s	100	1	302
r	713	179	10	10	0	0	90s	100	1	302
r	864	171	10	10	0	0	90s	100	1	302
r	786	182	10	10	0	0	90s	100	1	302
r	589	182	10	10	0	0	90s	100	1	302
r	327	429	10	10	0	0	90s	100	1	302
r	289	447	10	10	0	0	90s	100	1	302
r	305	497	10	10	0	0	90s	100	1	302
r	216	532	10	10	0	0	90s	100	1	302
r	199	542	10	10	0	0	90s	100	1	302
r	289	534	10	10	0	0	90s	100	1	302
r	347	442	10	10	0	0	90s	100	1	302
r	374	461	10	10	0	0	90s	100	1	302
r	360	363	10	10	0	0	90s	100	1	302
r	291	373	10	10	0	0	90s	100	1	302
r	303	346	10	10	0	0	90s	100	1	302
r	229	323	10	10	0	0	90s	100	1	302
r	215	346	10	10	0	0	90s	100	1	302
r	181	470	10	10	0	0	90s	100	1	302
r	257	490	10	10	0	0	90s	100	1	302
r	642	436	10	10	0	0	90s	100	1	303
